numID,songArtist,songName,lyrics
6258,Mama Cass With The Mamas & The Papas,Dream A Little Dream Of Me,NA
6259,Stevie B,Dream About You/Funky Melody,NA
6260,Glen Campbell,Dream Baby (How Long Must I Dream),NA
6261,Roy Orbison,Dream Baby (How Long Must I Dream),NA
6262,David Cook,Dream Big,NA
6263,Annette With The Afterbeats,Dream Boy,NA
6264,Cynthia & Johnny O,Dream Boy/Dream Girl,NA
6265,Bobby Darin,Dream Lover,NA
6266,The Marshall Tucker Band,Dream Lover,NA
6267,The Paris Sisters,Dream Lover,NA
6268,The Rebel Pebbles,Dream Lover,NA
6269,Mac Davis,Dream Me Home,NA
6270,New Birth,Dream Merchant,NA
6271,Aerosmith,Dream On,NA
6272,Depeche Mode,Dream On,NA
6273,Glee Cast Featuring Neil Patrick Harris,Dream On,NA
6274,The Righteous Brothers,Dream On,NA
6275,The Brand New Heavies,Dream On Dreamer,NA
6276,Perry Como,Dream On Little Dreamer,NA
6277,Cheap Trick,Dream Police,NA
6278,Gary Wright,Dream Weaver,NA
6279,Heart,Dreamboat Annie,NA
6280,Metro Boomin Featuring Swae Lee & Travis Scott,Dreamcatcher,NA
6281,Chris Brown,Dreamer,NA
6282,Livin' Joy,Dreamer,NA
6283,Supertramp,Dreamer,NA
6284,The Association,Dreamer,NA
6285,Loleatta Holloway,Dreamin,NA
6286,John Schneider,Dreamin',NA
6287,Johnny Burnette,Dreamin',NA
6288,Vanessa Williams,Dreamin',NA
6289,Will To Power,Dreamin',NA
6290,Steel Breeze,Dreamin' Is Easy,NA
6291,Stevie B,Dreamin' Of Love,NA
6292,Blondie,Dreaming,NA
6293,Cliff Richard,Dreaming,NA
6294,Orchestral Manoeuvres In The Dark,Dreaming,NA
6295,Crown Heights Affair,Dreaming A Dream,NA
6296,Selena,Dreaming Of You,NA
6297,John Mayer,Dreaming With A Broken Heart,NA
6298,Mariah Carey,Dreamlover,NA
6299,Buddy Miles,Dreams,NA
6300,Diana DeGarmo,Dreams,NA
6301,Fleetwood Mac,Dreams,NA
6302,Gabrielle,Dreams,NA
6303,Glee Cast Featuring Kristin Chenoweth,Dreams,NA
6304,The Cranberries,Dreams,NA
6305,The Game,Dreams,NA
6306,Van Halen,Dreams,NA
6307,The First Class,Dreams Are Ten A Penny,NA
6308,Colbie Caillat,Dreams Collide,NA
6309,Drake,Dreams Money Can Buy,NA
6310,Glen Campbell,Dreams Of The Everyday Housewife,NA
6311,Wayne Newton,Dreams Of The Everyday Housewife,NA
6312,Daryl Hall,Dreamtime,NA
6313,Johnny Tillotson,Dreamy Eyes,NA
6314,Don McLean,Dreidel,NA
6315,Madonna,Dress You Up,NA
6316,Roxette,Dressed For Success,NA
6317,Bryce Vine,Drew Barrymore,NA
6318,Puddle Of Mudd,Drift & Die,NA
6319,Dobie Gray,Drift Away,NA
6320,Uncle Kracker Featuring Dobie Gray,Drift Away,NA
6321,Bobby Bland,Driftin' Blues,NA
6322,G-Eazy Featuring Chris Brown & Tory Lanez,Drifting,NA
6323,The Moody Blues,Driftwood,NA
6324,Luke Bryan,Drink A Beer,NA
6325,Eric Church,Drink In My Hand,NA
6326,Blake Shelton,Drink On It,NA
6327,Jerrod Niemann,Drink To That All Night,NA
6328,Michael Peterson,Drink Swear Steal & Lie,NA
6329,Chase Rice Featuring Florida Georgia Line,Drinkin' Beer. Talkin' God. Amen.,NA
6330,Tracy Byrd,Drinkin' Bone,NA
6331,Midland,Drinkin' Problem,NA
6332,Sam Hunt,Drinkin' Too Much,NA
6333,Carrie Underwood,Drinking Alone,NA
6334,Lee Brice,Drinking Class,NA
6335,Jerry Lee Lewis,Drinking Wine Spo-dee O'dee,NA
6336,Cardi B Featuring Migos,Drip,NA
6337,Dion Di Muci,Drip Drop,NA
6338,The Drifters,Drip Drop,NA
6339,Lil Baby & Gunna,Drip Too Hard,NA
6340,Incubus,Drive,NA
6341,Miley Cyrus,Drive,NA
6342,R.E.M.,Drive,NA
6343,The Cars,Drive,NA
6344,Alan Jackson,Drive (For Daddy Gene),NA
6345,Train,Drive By,NA
6346,Sawyer Brown,Drive Me Wild,NA
6347,Bob Kuban And The In-Men,Drive My Car,NA
6348,Gary Toms Empire,Drive My Car,NA
6349,The Fixx,Driven Out,NA
6350,Sniff 'n' the Tears,Driver's Seat,NA
6351,Olivia Rodrigo,Drivers License,NA
6352,Duane Eddy And The Rebels,Drivin' Home,NA
6353,Eddie Rabbitt,Drivin' My Life Away,NA
6354,Foghat,Drivin' Wheel,NA
6355,Sam Adams,Driving Me Crazy,NA
6356,Junior Parker,Driving Wheel,NA
6357,The Pharcyde,Drop,NA
6358,DaBaby Featuring A Boogie Wit da Hoodie & London On Da Track,DROP,NA
6359,Little Carl Carlton,Drop By My Place,NA
6360,Republica,Drop Dead Gorgeous,NA
6361,Snoop Dogg Featuring Pharrell,Drop It Like It's Hot,NA
6362,Ester Dean Featuring Chris Brown,Drop It Low,NA
6363,Joan Armatrading,Drop The Pilot,NA
6364,Lil Wayne Featuring Eminem,Drop The World,NA
6365,Train,Drops Of Jupiter (Tell Me),NA
6366,Don Shirley,Drown In My Own Tears,NA
6367,Connie Francis,Drownin' My Sorrows,NA
6368,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning,NA
6369,Backstreet Boys,Drowning,NA
6370,Joe Simon,Drowning In The Sea Of Love,NA
6371,Ephraim Lewis,Drowning In Your Eyes,NA
6372,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey,NA
6373,YoungBoy Never Broke Again,Drug Addiction,NA
6374,Lil Pump,Drug Addicts,NA
6375,Tim McGraw,Drugs Or Jesus,NA
6376,Sandy Nelson,Drum Stomp,NA
6377,Justin Bieber Featuring Busta Rhymes,Drummer Boy,NA
6378,Nancy Sinatra,Drummer Man,NA
6379,Sandy Nelson,Drummin' Up A Storm,NA
6380,Jon & Robin,Drums,NA
6381,Sandy Nelson,Drums Are My Beat,NA
6382,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home),NA
6383,Summer Walker,Drunk Dialing...LODT,NA
6384,Machine Gun Kelly,Drunk Face,NA
6385,Chris Janson,Drunk Girl,NA
6386,Beyonce Featuring Jay Z,Drunk In Love,NA
6387,Eli Young Band,Drunk Last Night,NA
6388,Mitchell Tenpenny,Drunk Me,NA
6389,Dierks Bentley,Drunk On A Plane,NA
6390,Luke Bryan,Drunk On You,NA
6391,Brett Eldredge,Drunk On Your Love,NA
6392,Brenda & The Tabulations,Dry Your Eyes,NA
6393,Beats International,Dub Be Good To Me,NA
6394,Huncho Jack Featuring Offset,Dubai Shit,NA
6395,Pearlettes,Duchess Of Earl,NA
6396,Kendrick Lamar,Duckworth.,NA
6397,Beenie Man Featuring Ms. Thing,Dude,NA
6398,Aerosmith,Dude (Looks Like A Lady),NA
6399,Enrique Iglesias Feat. Wisin or Tinashe & Javada,Duele El Corazon,NA
6400,Deliverance/Eric Weissberg & Steve Mandell,Dueling Banjos,NA
6401,Martin Mull and Orchestra,Dueling Tubas,NA
6402,Playaz Circle Featuring Lil Wayne,Duffle Bag Boy,NA
6403,Gene Chandler,Duke Of Earl,NA
6404,Bobby Vinton,Dum-De-Da,NA
6405,Brenda Lee,Dum Dum,NA
6406,Johnny Cymbal,Dum Dum Dee Dum,NA
6407,Ginny Arnell,Dumb Head,NA
6408,Sean Kingston,Dumb Love,NA
6409,Paul Simon,Duncan,NA
6410,12 Gauge,Dunkie Butt (Please Please Please),NA
6411,Jordy,Dur Dur D'etre BeBe! (It's Tough To Be A Baby),NA
6412,Daddy Yankee,Dura,NA
6413,Baby Keem & Travis Scott,Durag Activity,NA
6414,Brick,Dusic,NA
6415,Zayn Featuring Sia,Dusk Till Dawn,NA
6416,Eli Young Band,Dust,NA
6417,Kansas,Dust In The Wind,NA
6418,The Rag Dolls,Dusty,NA
6419,Walter Brennan With Billy Vaughn and his Orchestra,Dutchman's Gold,NA
6420,BTS,Dynamite,NA
6421,Jermaine Jackson,Dynamite,NA
6422,Taio Cruz,Dynamite,NA
6423,Sir Douglas Quintet,Dynamite Woman,NA
6424,Tony Camillo's Bazuka,Dynomite-Part I,NA
6425,R.E.M.,E-Bow The Letter,NA
6426,Beck,E-Pro,NA
6427,Nelly,E.I.,NA
6428,Katy Perry Featuring Kanye West,E.T.,NA
6429,Sweet Sensation,Each And Every Time,NA
6430,Mink De Ville,Each Word's A Beat Of My Heart,NA
6431,Sammy Hagar,Eagles Fly,NA
6432,Cheech & Chong Featuring Alice Bowie,Earache My Eye,NA
6433,Tyler The Creator,EARFQUAKE,NA
6434,Dinah Washington,Early Every Morning (Early Every Evening Too),NA
6435,Buddy Holly,Early In The Morning,NA
6436,Robert Palmer,Early In The Morning,NA
6437,The Gap Band,Early In The Morning,NA
6438,The Rinky-Dinks,Early In The Morning,NA
6439,Vanity Fare,Early In The Morning,NA
6440,Sammy Johns,Early Morning Love,NA
6441,Peter Paul & Mary,Early Morning Rain,NA
6442,The Weeknd,Earned It (Fifty Shades Of Grey),NA
6443,Lil Dicky,Earth,NA
6444,Johnny Tillotson,Earth Angel,NA
6445,New Edition,"Earth Angel (From ""The Karate Kid Part II"")",NA
6446,The Vogues,Earth Angel (Will You Be Mine),NA
6447,Bjork,Earth Intruders,NA
6448,The Meters,Ease Back,NA
6449,Arrested Development,Ease My Mind,NA
6450,Consumer Rapport,Ease On Down The Road,NA
6451,Diana Ross & Michael Jackson,Ease On Down The Road,NA
6452,5 Seconds Of Summer,Easier,NA
6453,The Essex,Easier Said Than Done,NA
6454,Bone Thugs-N-Harmony,East 1999,NA
6455,Frost,East Side Rendezvous,NA
6456,Herman's Hermits,East West,NA
6457,benny blanco Halsey & Khalid,Eastside,NA
6458,Commodores,Easy,NA
6459,DaniLeigh Featuring Chris Brown,Easy,NA
6460,Faith No More,Easy,NA
6461,Paula DeAnda Featuring Bow Wow,Easy,NA
6462,Rascal Flatts Featuring Natasha Bedingfield,Easy,NA
6463,Sheryl Crow,Easy,NA
6464,"Billy ""Crash"" Craddock",Easy As Pie,NA
6465,Winger,Easy Come Easy Go,NA
6466,Bobby Sherman,Easy Come Easy Go,NA
6467,George Strait,Easy Come Easy Go,NA
6468,Kenny Loggins,Easy Driver,NA
6469,Travis Wammack,Easy Evil,NA
6470,Linda Ronstadt,Easy For You To Say,NA
6471,Uriah Heep,Easy Livin,NA
6472,Dionne Warwick,Easy Love,NA
6473,Philip Bailey With Phil Collins,Easy Lover,NA
6474,Wade Flemons,Easy Lovin',NA
6475,Freddie Hart,Easy Loving,NA
6476,Adele,Easy On Me,NA
6477,Iron Butterfly,Easy Rider (Let The Wind Pay The Way),NA
6478,Edgar Winter Group,Easy Street,NA
6479,Rick Nelson,Easy To Be Free,NA
6480,Cheryl Barnes/Hair Soundtrack,Easy To Be Hard,NA
6481,Three Dog Night,Easy To Be Hard,NA
6482,Leo Sayer,Easy To Love,NA
6483,Weird Al Yankovic,Eat It,NA
6484,Rick Dees,Eat My Shorts,NA
6485,Diana Ross,Eaten Alive,NA
6486,Bobby Freeman,Ebb Tide,NA
6487,Lenny Welch,Ebb Tide,NA
6488,The Platters Featuring Tony Williams,Ebb Tide,NA
6489,The Righteous Brothers,Ebb Tide,NA
6490,Paul McCartney And Stevie Wonder,Ebony And Ivory,NA
6491,Bob Welch,Ebony Eyes,NA
6492,Rick James And Smokey Robinson,Ebony Eyes,NA
6493,The Everly Brothers,Ebony Eyes,NA
6494,Luis Fonsi & Demi Lovato,Echame La Culpa,NA
6495,Gorilla Zoe,Echo,NA
6496,The Emotions,Echo,NA
6497,Keith Barbour,Echo Park,NA
6498,The Doobie Brothers,Echoes Of Love,NA
6499,Ben E. King,Ecstasy,NA
6500,Ohio Players,Ecstasy,NA
6501,Young Thug Featuring Machine Gun Kelly,Ecstasy,NA
6502,Eddie Kendricks,Eddie's Love,NA
6503,Vixen,Edge Of A Broken Heart,NA
6504,Joe Cocker,Edge of a Dream,NA
6505,Stevie Nicks,Edge Of Seventeen (Just Like The White Winged Dove),NA
6506,Bee Gees,Edge Of The Universe,NA
6507,The Cult,Edie (Ciao Baby),NA
6508,Jeffrey Osborne,Eenie Meenie,NA
6509,Sean Kingston & Justin Bieber,Eenie Meenie,NA
6510,Beyonce,Ego,NA
6511,Elton John,Ego,NA
6512,Gaylord & Holiday,Eh! Cumpari,NA
6513,The Beatles,Eight Days A Week,NA
6514,O.V. Wright,Eight Men Four Women,NA
6515,The Byrds,Eight Miles High,NA
6516,Jake Owen,Eight Second Ride,NA
6517,Alice Cooper,Eighteen,NA
6518,Pete Wingfield,Eighteen With A Bullet,NA
6519,Chris Stapleton,Either Way,NA
6520,Nicky Jam,El Amante,NA
6521,Enrique Iglesias Featuring Bad Bunny,El Bano,NA
6522,Bimbo Jet,El Bimbo,NA
6523,Kenny Chesney,El Cerrito Place,NA
6524,Simon & Garfunkel,El Condor Pasa (If I Could),NA
6525,Ozuna & Romeo Santos,El Farsante,NA
6526,The Kingston Trio,El Matador,NA
6527,Bad Bunny,El Mundo Es Mio,NA
6528,Marty Robbins,El Paso,NA
6529,Enrique Iglesias Featuring Marco Antonio Solis,El Perdedor,NA
6530,Nicky Jam & Enrique Iglesias,El Perdon (Forgiveness),NA
6531,Mongo Santamaria,El Pussy Cat,NA
6532,2 In A Room,El Trago (The Drink),NA
6533,Mana Featuring Prince Royce,El Verdadero Amor Perdona,NA
6534,Ray Barretto,El Watusi,NA
6535,Sia,Elastic Heart,NA
6536,Aretha Franklin,Eleanor Rigby,NA
6537,David Cook,Eleanor Rigby,NA
6538,Ray Charles,Eleanor Rigby,NA
6539,The Beatles,Eleanor Rigby,NA
6540,Alice Cooper,Elected,NA
6541,Arcadia,Election Day,NA
6542,Eddy Grant,Electric Avenue,NA
6543,Duran Duran,Electric Barbarella,NA
6544,Icehouse,Electric Blue,NA
6545,A$AP Rocky Featuring ScHoolboy Q,Electric Body,NA
6546,Marcia Griffiths,Electric Boogie,NA
6547,Twilight 22,Electric Kingdom,NA
6548,A Tribe Called Quest,Electric Relaxation (Relax Yourself Girl),NA
6549,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Electric Stories,NA
6550,Debbie Gibson,Electric Youth,NA
6551,U2,Electrical Storm,NA
6552,Silk City x Dua Lipa,Electricity,NA
6553,Bad Company,Electricland,NA
6554,R.E.M.,Electrolite,NA
6555,Kendrick Lamar,Element.,NA
6556,The Marc Tanner Band,Elena,NA
6557,The Turtles,Elenore,NA
6558,Drake,Elevate,NA
6559,Stereo MC's,Elevate My Mind,NA
6560,Eminem,Elevator,NA
6561,Flo Rida Featuring Timbaland,Elevator,NA
6562,OutKast,Elevators (Me & You),NA
6563,Khalid,Eleven,NA
6564,Three Dog Night,Eli's Coming,NA
6565,Anuel AA & Romeo Santos,Ella Quiere Beber,NA
6566,Aventura Featuring Don Omar,Ella Y Yo,NA
6567,Barry Ryan,Eloise,NA
6568,Bob Lind,Elusive Butterfly,NA
6569,Dallas Frazier,Elvira,NA
6570,The Oak Ridge Boys,Elvira,NA
6571,Kool & The Gang,Emergency,NA
6572,The Who,Eminence Front,NA
6573,Hot Chocolate,Emma,NA
6574,Migos,Emoji A Chain,NA
6575,Barbra Streisand,Emotion,NA
6576,Destiny's Child,Emotion,NA
6577,Helen Reddy,Emotion,NA
6578,Samantha Sang,Emotion,NA
6579,Ric Ocasek,Emotion In Motion,NA
6580,Carl Thomas,Emotional,NA
6581,The Rolling Stones,Emotional Rescue,NA
6582,Vivian Green,Emotional Rollercoaster,NA
6583,Lil Baby,Emotionally Scarred,NA
6584,Drake,Emotionless,NA
6585,Brenda Lee,Emotions,NA
6586,H-Town,Emotions,NA
6587,Mariah Carey,Emotions,NA
6588,Billy Squier,Emotions In Motion,NA
6589,Panic! At The Disco,Emperor's New Clothes,NA
6590,Shakira,Empire,NA
6591,Glee Cast,Empire State Of Mind,NA
6592,Jay-Z + Alicia Keys,Empire State Of Mind,NA
6593,Alicia Keys,Empire State Of Mind (Part II) Broken Down,NA
6594,Meco,Empire Strikes Back (Medley),NA
6595,Juice WRLD,Empty,NA
6596,Sonny James,Empty Arms,NA
6597,Tricia Leigh Fisher,Empty Beach,NA
6598,Elton John,Empty Garden (Hey Hey Johnny),NA
6599,Traffic,Empty Pages,NA
6600,Serj Tankian,Empty Walls,NA
6601,Keith Colley,Enamorado,NA
6602,Taylor Swift,Enchanted,NA
6603,The Platters,Enchanted,NA
6604,The Four Lads,Enchanted Island,NA
6605,Cheryl Lynn,Encore,NA
6606,Eminem Dr. Dre & 50 Cent,Encore,NA
6607,Taylor Swift Featuring Ed Sheeran & Future,End Game,NA
6608,Traveling Wilburys,End Of The Line,NA
6609,Boyz II Men,"End Of The Road (From ""Boomerang"")",NA
6610,Diana Ross & Lionel Richie,Endless Love,NA
6611,Glee Cast,Endless Love,NA
6612,Luther Vandross & Mariah Carey,Endless Love,NA
6613,Eddie Money,Endless Nights,NA
6614,Hank Williams Jr.,Endless Sleep,NA
6615,Jody Reynolds,Endless Sleep,NA
6616,Richard Marx,Endless Summer Nights,NA
6617,Brook Benton,Endlessly,NA
6618,Post Malone Featuring DaBaby,Enemies,NA
6619,Devone,Energy,NA
6620,Drake,Energy,NA
6621,Keri Hilson,Energy,NA
6622,Natalie Featuring Baby Bash,Energy,NA
6623,Dickie Goodman,Energy Crisis '74,NA
6624,Roger Miller,Engine Engine #9,NA
6625,Wilson Pickett,Engine Number 9,NA
6626,Roger Miller,England Swings,NA
6627,Sting,Englishman In New York,NA
6628,Depeche Mode,Enjoy The Silence,NA
6629,A+,Enjoy Yourself,NA
6630,Pop Smoke Featuring Karol G,Enjoy Yourself,NA
6631,The Jacksons,Enjoy Yourself,NA
6632,Mary J. Blige Featuring Brook-Lyn,Enough Cryin,NA
6633,Olivia Rodrigo,Enough For You,NA
6634,April Wine,Enough Is Enough,NA
6635,Keyshia Cole Featuring Lil Wayne,Enough Of No Love,NA
6636,Metallica,Enter Sandman,NA
6637,Omarion,Entourage,NA
6638,Calboy,Envy Me,NA
6639,Fat Joe,Envy/Firewater,NA
6640,Faith No More,Epic,NA
6641,Polo G,Epidemic,NA
6642,Taylor Swift,Epiphany,NA
6643,Chrisette Michele,Epiphany (I'm Leaving),NA
6644,Donovan,Epistle To Dippy,NA
6645,Nas Featuring Eminem & EPMD,EPMD 2,NA
6646,Kid Cudi Featuring Kanye West,Erase Me,NA
6647,Ed Sheeran,Eraser,NA
6648,Mocedades,Eres Tu (Touch The Wind),NA
6649,Madonna,Erotica,NA
6650,Lil Baby,Errbody,NA
6651,Yo Gotti,Errrbody,NA
6652,Nelly Featuring Jung Tru & King Jacob,Errtime,NA
6653,Artie The 1 Man Party,Esa Nena Linda,NA
6654,Robert Hazard,Escalator Of Life,NA
6655,Janet Jackson,Escapade,NA
6656,Wisin Featuring Ozuna,Escapate Conmigo,NA
6657,Enrique Iglesias,Escape,NA
6658,James Brown,Escape-ism (Part 1),NA
6659,Rupert Holmes,Escape (The Pina Colada Song),NA
6660,The Weeknd,Escape From LA,NA
6661,Paul Anka,Eso Beso (That Kiss!),NA
6662,Various Artists,ESPN Presents The Jock Jam,NA
6663,Wizkid Featuring Justin Bieber & Tems,Essence,NA
6664,Wizkid Featuring Tems,Essence,NA
6665,Lil Pump,Esskeetit,NA
6666,Bad Bunny X Anuel AA,Esta Cabron Ser Yo,NA
6667,Ivan Cornejo,Esta Danada,NA
6668,The Bangles,Eternal Flame,NA
6669,Sarah Vaughan,Eternally,NA
6670,The Chantels,Eternally,NA
6671,Thomas Wayne With the Delons,Eternally,NA
6672,Vikki Carr,Eternity,NA
6673,Thomas Dolby,Europa And The Pirate Twins,NA
6674,Jimmie Beaumont,Ev'rybody's Cryin',NA
6675,Frank Sinatra,Ev'rybody's Twistin',NA
6676,Cascada,Evacuate The Dancefloor,NA
6677,Jim Capaldi,Eve,NA
6678,Barry McGuire,Eve Of Destruction,NA
6679,The Turtles,Eve Of Destruction,NA
6680,Peter Cetera,Even A Fool Can See,NA
6681,U2,Even Better Than The Real Thing,NA
6682,Eli Young Band,Even If It Breaks Your Heart,NA
6683,Heart,Even It Up,NA
6684,Barry Manilow,Even Now,NA
6685,Bob Seger & The Silver Bullet Band,Even Now,NA
6686,The Tremeloes,Even The Bad Times Are Good,NA
6687,Air Supply,Even The Nights Are Better,NA
6688,Luke Combs,Even Though I'm Leaving,NA
6689,Earl Grant,Evening Rain,NA
6690,Brenda Lee,Eventually,NA
6691,Tommy Shaw,Ever Since The World Began,NA
6692,Art N' Soul,Ever Since You Went Away,NA
6693,Rob Thomas,Ever The Same,NA
6694,The Kingston Trio,Everglades,NA
6695,Barbra Streisand,"Evergreen (Love Theme From ""A Star Is Born"")",NA
6696,Carl Carlton,Everlasting Love,NA
6697,Gloria Estefan,Everlasting Love,NA
6698,Howard Jones,Everlasting Love,NA
6699,Rex Smith/Rachel Sweet,Everlasting Love,NA
6700,Robert Knight,Everlasting Love,NA
6701,Tony Terry,Everlasting Love,NA
6702,Rick Nelson,Everlovin',NA
6703,Taylor Swift Featuring Bon Iver,Evermore,NA
6704,Hot Chocolate,Every 1's A Winner,NA
6705,Crown Heights Affair,Every Beat Of My Heart,NA
6706,Gladys Knight And The Pips,Every Beat Of My Heart,NA
6707,James Brown And The Famous Flames,Every Beat Of My Heart,NA
6708,Pips,Every Beat Of My Heart,NA
6709,Rod Stewart,Every Beat Of My Heart,NA
6710,Gene Pitney,Every Breath I Take,NA
6711,Hannah Huston,Every Breath You Take,NA
6712,The Police,Every Breath You Take,NA
6713,DJ Khaled Featuring Lil Baby & Lil Durk,Every Chance I Get,NA
6714,Rascal Flatts,Every Day,NA
6715,The Trolls,Every Day And Every Night,NA
6716,Billy Stewart,Every Day I Have The Blues,NA
6717,Steve Alaimo,Every Day I Have To Cry,NA
6718,Arthur Alexander,Every Day I Have To Cry Some,NA
6719,Nine Inch Nails,Every Day Is Exactly The Same,NA
6720,Bobby Vinton,Every Day Of My Life,NA
6721,Jade,Every Day Of The Week,NA
6722,Olivia Newton-John,Every Face Tells A Story,NA
6723,Young Money,Every Girl,NA
6724,Amy Grant,Every Heartbeat,NA
6725,Patti Austin,Every Home Should Have One,NA
6726,Kanye West Featuring Sunday Service Choir,Every Hour,NA
6727,Robert Palmer,Every Kinda People,NA
6728,Trace Adkins,Every Light In The House,NA
6729,Brenda Holloway,Every Little Bit Hurts,NA
6730,Bruce Hornsby & The Range,Every Little Kiss,NA
6731,Bobby Brown,Every Little Step,NA
6732,Carly Pearce,Every Little Thing,NA
6733,Russell Dickerson,Every Little Thing,NA
6734,Dion & The Belmonts,Every Little Thing I Do,NA
6735,Soul For Real,Every Little Thing I Do,NA
6736,The Police,Every Little Thing She Does Is Magic,NA
6737,Christopher Williams,Every Little Thing U Do,NA
6738,Greg Kihn Band,Every Love Song,NA
6739,Dierks Bentley,Every Mile A Memory,NA
6740,Sugar Ray,Every Morning,NA
6741,Paul Anka,Every Night (Without You),NA
6742,Jimmy McCracklin,Every Night Every Day,NA
6743,LFO,Every Other Time,NA
6744,Brooks & Dunn,Every River,NA
6745,Bette Midler,Every Road Leads Back To You,NA
6746,Poison,Every Rose Has Its Thorn,NA
6747,John Waite,Every Step Of The Way,NA
6748,Johnny Mathis,Every Step Of The Way,NA
6749,Gary Allan,Every Storm (Runs Out Of Rain),NA
6750,Coldplay,Every Teardrop Is A Waterfall,NA
6751,Babyface,Every Time I Close My Eyes,NA
6752,Blake Shelton,Every Time I Hear That Song,NA
6753,Keith Anderson,Every Time I Hear Your Name,NA
6754,The Babys,Every Time I Think Of You,NA
6755,Charlie Rich,Every Time You Touch Me (I Get High),NA
6756,Eddie Rabbitt,Every Which Way But Loose,NA
6757,Air Supply,Every Woman In The World,NA
6758,Keith Urban,Everybody,NA
6759,Logic,Everybody,NA
6760,Mac Miller,Everybody,NA
6761,Tommy Roe,Everybody,NA
6762,Santana,Everybody's Everything,NA
6763,Rozalla,Everybody's Free (To Feel Good),NA
6764,Baz Luhrmann,Everybody's Free (To Wear Sunscreen),NA
6765,Hunter Hayes Featuring Jason Mraz,Everybody's Got Somebody But Me,NA
6766,The Supremes,Everybody's Got The Right To Love,NA
6767,The Korgis,Everybody's Got To Learn Sometime,NA
6768,The Miracles,Everybody's Gotta Pay Some Dues,NA
6769,Merle Haggard And The Strangers,Everybody's Had The Blues,NA
6770,B.J. Thomas,Everybody's Out Of Town,NA
6771,Connie Francis,Everybody's Somebody's Fool,NA
6772,Nilsson,Everybody's Talkin',NA
6773,Backstreet Boys,Everybody [Backstreet's Back],NA
6774,Starbuck,Everybody Be Dancin',NA
6775,Ruffneck Featuring Yavahn,Everybody Be Somebody,NA
6776,Chic,Everybody Dance,NA
6777,Ta Mara & The Seen,Everybody Dance,NA
6778,J. Cole,Everybody Dies,NA
6779,XXXTENTACION,Everybody Dies In Their Nightmares,NA
6780,Johnny Thunder,Everybody Do The Sloopy,NA
6781,Amanda,Everybody Doesn't,NA
6782,Black Box,Everybody Everybody,NA
